,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
216,Brecht Dejaegere,246,Toulouse,32, AM(C)  ,25(5),1827,1,0.6,21.1,81,0,0.8,0.2,6.50,4,5,0,0.8,0.3,0,0.6,1.2,0,0.6,1.2,1.3,0.5,1.3,0,0.3,1.2,0.2,0
217,Jean Onana,309,Lens,23, DMC  ,9(12),807,0,0.3,22.4,87,0,0.9,0,6.50,0,3,0,0.4,0.4,0,0.3,0.5,0.1,0.4,0.4,1.3,0.9,0.3,0,1,0.6,0.2,0
218,Yohann Magnin,941,Clermont Foot,26, DMC  ,25(13),2393,0,0.6,34.4,84.9,0.1,1.7,0,6.49,0,6,0,0.4,0.7,0,0.2,1.3,0.1,0.3,0.5,2.3,0.7,1.3,0.1,1,1.4,0.3,0
219,Johann Lepenant,228,Lyon,20, DMC  ,21(10),1935,2,0.3,41.5,89.9,0,1.8,0,6.49,1,4,0,0.6,0.5,0,0.7,0.8,0,0.9,1.3,1.9,0.9,1.1,0,0.5,1.7,0.2,0
220,Mickaël Barreto,610,AC Ajaccio,32, M(C)  ,15(5),1328,1,0.9,30.1,74.6,1.1,2.6,0,6.49,1,1,0,1,0.5,0,1.2,0.4,0,1,1.7,1.6,0.9,1,0,0.5,1.9,0,0
221,Vincent Marchetti,610,AC Ajaccio,25, M(C)  ,29(2),2463,2,0.5,33.5,80,0,2.3,0.2,6.49,0,7,0,1.2,0.2,0,1.5,1.2,0,1.3,1.6,1.8,0.6,0.9,0,1,1.4,0.1,0
222,Lesley Ugochukwu,313,Rennes,19, DMC  ,14(12),1330,1,0.1,24.8,87.6,0,1.2,0,6.48,0,3,1,0.2,0.6,0,0.5,0.5,0,0.4,0.2,1.4,0.8,1.1,0,0.6,0.3,0.4,0
223,Théo Le Bris,146,Lorient,20, M(L)  ,15(12),1451,2,0.5,20.3,81.8,0.1,0.2,0,6.48,2,0,0,0.4,0.4,0,0.6,0.1,0,0.4,0.8,1.1,0.7,0.2,0,1,0.7,0.1,0
224,Sanjin Prcic,148,Strasbourg,29, M(C)  ,17(12),1633,1,0.4,35.4,86.1,0.2,3.3,0.1,6.48,1,3,1,1,0.6,0,0.5,0.7,0,0.2,0.3,0.9,0.9,0.6,0,0.7,0.4,0.2,0
225,Massadio Haïdara,309,Lens,30," D(CL),M(L)  ",17(19),1657,1,0.2,24.6,87.1,0.1,1,0,6.47,0,5,0,0.4,1.1,0,0.2,0.7,0.1,0.1,0.7,0.7,1,0.5,0,0.9,0.3,0.3,0
226,Gaetan Perrin,308,Auxerre,27, AM(CL)  ,15(22),1388,1,0.7,10.8,75.7,0.3,0.7,0,6.47,3,1,0,0.7,0.4,1,1.6,0.6,0.1,1.1,1.3,0.5,0.3,0.5,0,0.2,0.6,0,0
227,Abdu Conté,229,Troyes,25," D(CL),M(L)  ",15(4),1317,2,0.7,30.9,79.8,0.5,1.4,0.1,6.46,1,1,0,0.2,0.8,0,0.1,0.6,0.2,0.3,0.5,1.3,0.3,0.6,0.5,1.1,0.5,0.3,0
228,Ibrahima Koné,146,Lorient,24, FW  ,15(22),1569,1,0.4,9.6,66.9,0,0.1,0,6.46,7,3,0,0.8,1.5,0,0.4,0.6,0.4,0.7,1.8,0.6,0.1,0.8,0,0.5,0.2,0,0
229,Carlos Soler,304,PSG,26, M(CLR)  ,14(12),1188,2,0.5,23.5,87.4,0.2,0.5,0.1,6.46,3,0,0,0.4,0,1,0.2,0.5,0,0.5,0.8,0.8,0.2,0.7,0,0.2,0.3,0.2,0
230,Hugo Magnetti,2332,Brest,25, DMC  ,19(13),1688,2,0.4,22.8,84.8,0.2,1.6,0,6.46,1,2,0,0.5,0.2,0,0.7,0.8,0,0.5,0.7,1.3,0.8,0.5,0,0.4,1.3,0,0
231,Stéphane Diarra,146,Lorient,24, AM(R)  ,14(14),1070,0,0.4,10.8,75.2,0.1,0.1,0,6.46,2,1,0,0.7,0.2,1,0.9,0.8,0.1,0.5,1.1,0.9,0.8,0.3,0,0.3,0.6,0,0
232,Mathias Pereira Lage,2332,Brest,26, M(CLR)  ,16(8),1272,1,0.6,14.5,71.3,0.3,0.7,0,6.45,2,2,0,0.9,0.9,0,0.4,1.1,0,0.8,1,0.8,0.6,1,0,0.5,0.8,0,0
233,Jim Allevinah,941,Clermont Foot,28, M(LR)  ,25(11),2248,1,0.5,20.3,82.4,0.3,0.3,0,6.45,1,2,0,0.8,0.3,0,0.9,1.5,0,1.1,1.3,1.1,0.7,0.6,0.1,0.5,1.2,0.1,0
234,Wesley Saïd,309,Lens,28," AM(CLR),FW  ",6(15),638,0,0.3,8.9,81.7,0,0.4,0,6.45,5,2,0,1.3,0.2,0,0.8,0,0,0.3,0.9,0.2,0,1,0,0.1,0.2,0,0
235,Léo Leroy,311,Montpellier,23, DMC  ,14(13),1189,0,0.4,18.7,76.2,0.1,1,0,6.45,0,7,0,0.7,0.9,0,0.4,0.7,0,0.5,1,2,0.5,1.4,0,0.3,1,0.1,0
236,Yasser Larouci,229,Troyes,22," D(L),M(L)  ",21(9),1800,1,0.6,20.8,77,0.3,0.4,0.1,6.45,1,1,0,0.3,0.7,0,1.3,1,0.1,1.2,1.4,0.8,0.9,0.5,0.1,1.3,0.3,0,1
237,Colin Dagba,148,Strasbourg,24," D(R),M(R)  ",12(9),960,0,0.6,17.4,85,0.4,0.4,0,6.44,0,3,0,0.2,0.1,0,0.5,0.3,0,0.5,0.4,1.5,0.8,0.7,0.2,0.8,0.3,0.1,0
238,Gerzino Nyamsi,148,Strasbourg,26, D(C)  ,19(1),1580,1,0.2,42,84.5,0,2.9,0,6.44,1,4,1,0.7,1.9,1,0.5,0.2,0,0.1,0.6,1.4,0.5,1.9,0.8,2.9,0.1,0.6,0
239,Renato Sanches,304,PSG,25, M(CR)  ,6(17),705,0,0.4,28.6,91.6,0,1.4,0,6.43,2,1,0,0.6,0.2,0,0.6,0.4,0,0.3,0.6,0.3,0.4,1,0,0.2,0.4,0.1,0
240,Jean-Eudes Aholou,148,Strasbourg,29, DMC  ,16(14),1301,1,0.3,19.5,76.1,0,1,0.1,6.43,3,4,1,0.7,0.9,1,0.5,0.8,0,0.5,1.1,1.1,0.8,1.3,0,0.4,0.6,0,0
241,Yoann Salmier,229,Troyes,30, D(C)  ,31(1),2652,0,0.2,44.9,83,0,2.5,0,6.43,1,5,1,0.4,1.7,0,0.2,0.9,0,0.2,0.3,1.6,1.2,0.9,0.4,3.8,0.4,0.6,0
242,Wilson Odobert,229,Troyes,18, AM(CL)  ,19(13),1767,2,0.7,15.4,79.8,0.3,0.4,0,6.43,4,0,0,0.8,0.2,0,1,0.5,0.1,0.8,1.5,0.6,0.5,0.3,0,0.2,0.5,0,0
243,Dion Lopy,950,Reims,21, DMC  ,16(13),1377,1,0.5,25.2,85.5,0,2.1,0,6.43,0,4,2,0.6,0.6,0,0.6,0.9,0,0.6,1,1.6,0.8,1.1,0,0.6,1.3,0.1,0
244,Miha Blazic,614,Angers,30, D(C)  ,22(2),1980,0,0,49,87.6,0,3.7,0,6.42,2,4,0,0.3,1.9,0,0,0.7,0,0,0.1,0.3,0.9,0.5,0.5,3.2,0.3,0.8,1
245,Samuel Moutoussamy,302,Nantes,26, M(CL)  ,27(8),2403,2,0.5,34.6,86.5,0.1,1.6,0.1,6.42,0,8,0,0.6,0.6,0,0.5,0.4,0,0.5,0.7,1.8,0.7,0.9,0,0.4,1.4,0.1,0
246,Adil Rami,229,Troyes,37, D(C)  ,18(2),1600,1,0.2,35.9,85.1,0.1,3.7,0,6.41,0,2,0,0.5,1.5,0,0.2,0.7,0.1,0,0.4,1,1.3,0.5,0.2,3.7,0.8,0.8,0
247,Ibrahima Sissoko,148,Strasbourg,25," D(C),DMC  ",13(13),1306,2,0.4,23.9,77.5,0.2,1.2,0.1,6.41,0,1,0,0.5,1.2,0,0.3,0.6,0.1,0.7,0.8,1.5,0.4,1.6,0,0.7,0.8,0.2,0
248,Paul Bernardoni,614,Angers,26, GK  ,27,2430,0,0,20,58.3,0,4,0,6.40,0,0,0,0,0.3,1,0,0.1,0,0,0,0.1,0,0,0,0.8,0,0,0
249,Julian Jeanvier,308,Auxerre,31, D(C)  ,20(2),1763,0,0,35.5,83.1,0,2.5,0,6.40,1,3,1,0.4,1.1,0,0.1,0.5,0,0.1,0.4,1.5,1.2,1.1,0.3,4.3,0.4,0.8,0
250,Lassine Sinayoko,308,Auxerre,23, AM(R)  ,16(17),1569,2,0.7,15.8,77.4,0.2,0.4,0,6.40,1,0,1,1.3,0.7,0,0.8,0.7,0.2,1,1.3,1,0.5,0.9,0,0.5,0.6,0,0
251,Pablo Rosario,613,Nice,26," D(C),DMC  ",17(14),1760,1,0.6,33.2,89.4,0.1,1.6,0,6.40,0,6,0,0.3,0.5,0,0.2,0.4,0,0.4,0.7,1.5,0.7,0.6,0.2,1,0.5,0.2,0
252,Julien Ponceau,146,Lorient,22, AM(C)  ,20(11),1663,4,0.8,26.3,83.7,0,0.8,0,6.39,1,1,0,0.5,0.3,0,0.3,0.8,0.1,0.6,1.3,0.9,0.5,0.7,0,0.4,0.7,0.1,0
253,Souleyman Doumbia,614,Angers,26," D(L),M(L)  ",21(3),1793,0,0.5,31.3,80.5,0.5,0.9,0,6.39,0,2,1,0.3,0.8,0,1.1,0.8,0.1,0.4,1.2,1.9,1.1,1.1,0.4,0.8,0.6,0.1,0
254,Cyrille Bayala,610,AC Ajaccio,27, AM(R)  ,25(8),2017,1,0.6,17.3,64.7,0.2,0.5,0,6.39,1,3,1,0.7,1.2,0,0.8,0.8,0.2,1.1,1.7,1.6,0.8,0.9,0,0.6,0.7,0.1,0
255,Arbër Zeneli,950,Reims,28," AM(LR),FW  ",12(11),1003,2,1,15.8,76.3,0.4,0.4,0.1,6.39,0,0,0,1.3,0.2,1,0.7,0.5,0.1,1,2,0.4,0.1,0.3,0,0.1,0.3,0,0
256,Billal Brahimi,613,Nice,23," AM(L),FW  ",5(21),786,2,0.7,11.5,83.2,0.7,0.2,0,6.39,3,0,0,0.8,0.1,1,0.7,0.3,0.2,0.5,1,0.3,0.2,0.1,0,0,0.2,0,0
257,Oumar Gonzalez,610,AC Ajaccio,25, D(C)  ,29(1),2579,0,0,36.5,81.8,0,1.6,0,6.39,0,10,0,0.4,2.1,0,0.2,1.5,0.1,0.3,0.7,1.7,1.7,1.5,0.5,2.6,0.5,0.4,0
258,Moussa Sissoko,302,Nantes,33, M(CR)  ,22(8),1923,0,0.6,25.1,81,0.2,0.9,0,6.38,2,3,0,0.6,0.8,1,0.5,0.5,0.1,0.6,1,0.9,0.5,0.9,0,0.5,0.2,0.2,0
259,Thierno Baldé,229,Troyes,21," D(R),M(R)  ",25(6),2161,1,0.6,23.8,83.1,0.2,0.5,0,6.38,0,1,0,0.2,0.3,0,1.2,1.1,0.1,0.5,1.2,0.9,0.7,0.3,0.2,1.2,0.4,0.1,0
260,Yoann Cathline,146,Lorient,20, AM(L)  ,11(12),1085,1,0.3,12.7,72.9,0.4,0.2,0,6.38,1,0,0,1.1,0.1,0,1,1.2,0,1.2,1.7,0.8,0.3,0.5,0,0.6,0.3,0,0
261,Abdallah Sima,614,Angers,22," AM(R),FW  ",19(15),1833,1,0.5,10.3,76.1,0.1,0.1,0,6.38,5,0,0,1.1,1.3,0,0.6,0.7,0.4,0.9,1.8,0.6,0.1,0.9,0,0.5,0.4,0,1
262,Birger Meling,313,Rennes,28," D(LR),DMC  ",10(17),1200,1,0.3,23.8,86.2,0.1,1,0,6.37,0,3,1,0,0.5,0,0.2,0.6,0.1,0.3,0.4,0.9,0.9,0.7,0.2,0.8,0.5,0.1,0
263,Adrien Hunou,614,Angers,29," AM(CLR),FW  ",28(6),2248,1,0.5,21.1,78,0.1,0.3,0,6.37,4,2,0,1.3,0.6,0,0.4,1.3,0.1,0.7,1.7,1.1,0.2,0.4,0,0.2,0.9,0,0
264,Cédric Hountondji,614,Angers,29, D(C)  ,35(1),3097,0,0.1,39.9,86.8,0,2.2,0,6.37,0,7,0,0.3,1.8,0,0,0.3,0,0.1,0.2,1.4,1.6,1.2,0.6,3.5,0.3,0.6,2
265,Pierrick Capelle,614,Angers,36," D(L),M(CLR)  ",15(11),1424,3,0.5,24.9,86.6,0.5,1,0,6.36,0,8,0,0.6,0.5,0,0.5,0.2,0,0.8,1.3,1.4,0.6,1.2,0,0.8,1.3,0.1,0
266,Ismaël Diallo,610,AC Ajaccio,26, D(L)  ,25(3),2183,0,0.3,30.6,76,0.2,2.4,0.1,6.36,0,9,1,0.1,0.9,0,0.5,1.2,0,0.4,1.3,1.6,1.1,1.5,0.1,1.5,1,0.4,0
267,Batista Mendy,614,Angers,23," D(C),DMC  ",35,2871,0,0.5,40.5,86.7,0.1,1.9,0.1,6.35,0,6,1,0.4,0.8,0,1.1,1.2,0,0.8,0.7,2,0.6,1.9,0,0.7,0.5,0.2,0
268,Amine Salama,614,Angers,22, FW  ,12(13),1245,1,0.4,12.3,75.9,0.1,0.1,0,6.35,3,1,0,1,0.3,0,0.9,0.4,0.2,0.8,1.9,0.4,0.4,0.3,0,0.1,0.4,0.1,0
269,Mitchell van Bergen,950,Reims,23," AM(LR),FW  ",6(22),889,1,0.7,8.5,78.7,0.5,0.1,0,6.35,0,1,0,0.9,0.2,0,0.5,0.3,0.1,0.4,0.9,0.6,0.2,0.4,0,0.3,0.4,0.1,0
270,Mickaël Alphonse,610,AC Ajaccio,33, D(LR)  ,14(12),1357,0,0.4,19.5,71.1,0.2,1,0,6.35,0,2,1,0.4,1.2,1,0.4,0.6,0,0.5,0.6,1.3,1.3,0.7,0.2,1.5,0.5,0.2,1
271,Moussa Diarra,246,Toulouse,22, D(CL)  ,12(11),1222,1,0.3,24.3,83.9,0.2,0.8,0,6.35,0,0,0,0,0.7,0,0.4,0.7,0,0.2,1,0.9,0.8,0.8,0.1,1.1,0.3,0.4,0
272,Denis Genreau,246,Toulouse,24, AM(C)  ,7(13),654,1,0.3,15.2,78.2,0.2,0.4,0,6.35,0,3,0,0.4,0.3,0,0.4,0.2,0.2,0.3,0.7,1.8,0.4,0.5,0,0.5,0.9,0.1,0
273,Komnen Andric,941,Clermont Foot,27, FW  ,16(18),1442,3,0.4,12.5,75.3,0,0.5,0,6.34,4,4,0,0.9,1.3,0,0.2,1.2,0.2,0.9,1.4,0.4,0.2,0.5,0,0.4,0.4,0,0
274,Ruben Aguilar,248,Monaco,30," D(R),M(R)  ",14(6),1176,0,0.2,33.8,84.4,0.3,0.9,0,6.34,0,3,0,0.2,0.6,0,0.4,0.7,0.1,0.2,0.7,1,0.9,0.8,0,1.3,0.7,0.1,0
275,Maxime Busi,950,Reims,23," D(R),M(R)  ",11(10),1041,1,0.3,22.9,75.3,0.4,1.4,0,6.34,0,4,0,0.1,0.7,1,0.3,0.3,0,0.2,0.8,1,0.7,0.9,0.2,1,0.8,0.3,0
276,Khalil Fayad,311,Montpellier,19, DMC  ,7(17),707,2,0.5,13.7,84.8,0.1,0.5,0.1,6.34,0,1,1,0.3,0.1,0,0.3,0.7,0,0.3,0.6,1.3,0.4,0.7,0,0.2,0.4,0,0
277,Bonke Innocent,146,Lorient,27, DMC  ,14(11),1183,1,0.2,23,89.2,0,0.7,0,6.34,0,5,0,0.2,0.4,0,0.2,0.4,0,0.2,0.3,1.1,1,1.5,0,1.2,1,0.2,0
278,Erik Palmer-Brown,229,Troyes,26, D(C)  ,36(2),3194,0,0.2,37.5,84.7,0,1.9,0,6.34,0,5,0,0.3,1.5,0,0.2,0.3,0,0.4,0.3,1.1,0.7,0.8,0.5,4.1,0.4,0.8,1
279,Florent Ogier,941,Clermont Foot,34, D(C)  ,18(8),1695,1,0.2,34.4,79.4,0,2.6,0,6.33,0,4,0,0.1,1.1,0,0.2,0.3,0,0,0.3,1.3,0.7,0.6,0.3,2.3,0.7,0.5,0
280,Gauthier Hein,308,Auxerre,26, AM(CR)  ,23(12),1886,0,0.8,18.9,84.4,0.5,1.5,0,6.33,2,1,0,1.1,0.1,0,0.5,0.4,0.1,0.7,1,0.8,0.2,0.6,0,0.3,0.9,0,0
281,Thomas Mangani,610,AC Ajaccio,36, M(C)  ,14(12),1329,1,1,31.7,73.7,0.9,3.2,0.1,6.32,1,4,1,0.4,0.8,0,0.2,0.5,0,0.1,0.3,1.2,0.9,0.9,0,0.8,1.1,0.1,0
282,Moussa Dembélé,228,Lyon,26, FW  ,8(15),866,0,0.2,8.2,72.9,0,0.1,0,6.32,3,1,0,1.2,1.3,0,0.2,0.1,0.3,0.7,1.4,0.3,0.1,0.7,0,0.3,0.1,0,0
283,Benoît Costil,308,Auxerre,35, GK  ,19,1710,0,0,27.3,66.5,0,8.4,0,6.32,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0.5,0.1,0,0
284,Enzo Tchato Mbiayi,311,Montpellier,20, D(R)  ,11(10),1094,1,0.2,20,76.4,0.4,0.4,0,6.32,1,1,0,0.2,0.8,0,0.2,0.3,0.1,0.3,0.7,1.2,0.3,0.6,0.1,1.4,0.4,0.1,0
285,Marcus Coco,302,Nantes,27," M(LR),FW  ",6(20),629,0,0.4,8,75,0.3,0.3,0,6.32,1,2,0,0.3,0.7,0,0.3,0.4,0.1,0.4,0.7,0.9,0.5,0.7,0,0.1,0.5,0.1,0
286,Romain Hamouma,610,AC Ajaccio,36," M(CLR),FW  ",14(5),1091,2,0.7,15.8,81.7,0.6,0.3,0,6.31,2,1,2,0.8,0.7,0,0.8,0.8,0.2,0.7,2,0.4,0.1,0.9,0,0.1,0.2,0,0
287,M'Baye Niang,308,Auxerre,28," AM(LR),FW  ",17(13),1486,0,0.3,9.5,64,0,0.3,0,6.31,6,2,2,1.3,2.3,0,0.3,1.4,0.3,0.7,2.4,0.4,0,1.4,0,0.6,0.3,0,0
288,Warren Zaïre-Emery,304,PSG,17, M(R)  ,8(18),919,0,0.2,22.7,92,0,0.2,0,6.31,2,1,0,0.3,0.1,0,0.6,0.2,0.1,0.5,0.4,0.7,0.5,0.3,0.1,0.4,0.8,0,0
289,Clément Vidal,610,AC Ajaccio,23, D(C)  ,21(5),1901,0,0,29.5,77.4,0,2.8,0,6.29,1,5,1,0.5,2,1,0,0.7,0,0.2,0.2,1,1,0.8,0.3,2.7,0.8,0.6,0
290,Youssouf M'Changama,308,Auxerre,32, M(C)  ,11(15),1079,0,0.4,17.3,82.5,0.4,0.9,0.1,6.29,0,1,0,0.7,0.5,0,0.4,0.7,0,0.3,0.7,0.8,0.6,0.5,0,0.2,0.2,0,0
291,Mohamed Bayo,607,Lille,25, FW  ,6(21),640,1,0.4,4.7,63.8,0,0.1,0,6.29,4,1,0,0.8,0.5,0,0.4,0.1,0.2,0.5,0.8,0.1,0,0.5,0,0,0.4,0,0
292,Eliot Matazo,248,Monaco,21, DMC  ,13(10),1176,0,0.1,21.2,81.8,0,1.5,0,6.29,1,2,0,0.2,0.4,0,0.2,0.5,0,0.5,0.4,1.1,0.7,0.8,0,0.4,0.7,0.2,0
293,Jérémie Bela,941,Clermont Foot,30, M(LR)  ,7(12),737,1,0.2,10.2,72.2,0.2,0.1,0,6.28,1,0,0,0.6,0.1,0,0.5,0.9,0,0.4,1,0.3,0.5,0.4,0,0.4,0.1,0.1,0
294,Ismail Jakobs,248,Monaco,23," D(L),M(L)  ",9(23),1102,2,0.4,16.1,69.1,0.4,0.2,0,6.27,0,3,0,0.4,1.6,0,0.2,0.3,0,0.2,0.5,0.3,0.3,0.4,0.1,0.5,0.2,0,0
295,Carlos Baleba,607,Lille,19, DMC  ,5(14),472,0,0.1,15.7,83.6,0,1.3,0,6.27,0,3,1,0.6,0.4,0,0.8,0.9,0,0.9,0.6,0.7,0.1,0.7,0.1,0.2,0.3,0.2,0
296,Sada Thioub,614,Angers,28," D(R),M(LR)  ",11(16),1056,2,0.6,16.9,82.5,0.6,0.3,0,6.26,1,3,0,0.3,0.2,0,0.6,0.2,0,0.7,0.6,0.7,0.3,0.5,0,0.1,0.3,0,0
297,Andreas Bruus,229,Troyes,24," D(R),M(R)  ",18(9),1626,2,0.8,17.4,72.3,0.6,0.6,0,6.26,0,2,0,0.4,0.1,0,0.6,0.3,0.1,0.1,0.9,0.4,0.6,0.4,0,0.8,0.4,0.1,0
